participantID,ai-type,turn,team-expectation,cooperation (dependent variable)
iibvhiep,ppo,0,human,2
iibvhiep,ppo,1,human,2
iibvhiep,ppo,2,human,2
iibvhiep,ppo,3,human,4
iibvhiep,ppo,4,human,2
iibvhiep,ppo,5,human,4
iibvhiep,ppo,6,human,4
iibvhiep,ppo,7,human,4
iibvhiep,ppo,8,human,4
iibvhiep,ppo,9,human,2
xqueem,ppo,0,human,3
xqueem,ppo,1,human,4
xqueem,ppo,2,human,3
xqueem,ppo,3,human,2
xqueem,ppo,4,human,4
xqueem,ppo,5,human,2
xqueem,ppo,6,human,4
xqueem,ppo,7,human,3
xqueem,ppo,8,human,1
xqueem,ppo,9,human,2
xqueem,ppo,0,human,2
xqueem,ppo,1,human,2
xqueem,ppo,2,human,2
xqueem,ppo,3,human,4
xqueem,ppo,4,human,2
xqueem,ppo,5,human,4
xqueem,ppo,6,human,2
xqueem,ppo,7,human,4
xqueem,ppo,8,human,4
xqueem,ppo,9,human,4
xqueem,ppo,0,human,3
xqueem,ppo,1,human,2
xqueem,ppo,2,human,4
xqueem,ppo,3,human,2
xqueem,ppo,4,human,4
xqueem,ppo,5,human,4
xqueem,ppo,6,human,2
xqueem,ppo,7,human,2
xqueem,ppo,8,human,4
xqueem,ppo,9,human,2
sepyouc,dqn,0,ai,1
sepyouc,dqn,1,ai,1
sepyouc,dqn,2,ai,1
sepyouc,dqn,3,ai,1
sepyouc,dqn,4,ai,1
sepyouc,dqn,5,ai,1
sepyouc,dqn,6,ai,1
sepyouc,dqn,7,ai,1
sepyouc,dqn,8,ai,1
sepyouc,dqn,9,ai,1
sepyouc,dqn,0,ai,1
sepyouc,dqn,1,ai,1
sepyouc,dqn,2,ai,1
sepyouc,dqn,3,ai,1
sepyouc,dqn,4,ai,1
sepyouc,dqn,5,ai,1
sepyouc,dqn,6,ai,1
sepyouc,dqn,7,ai,1
sepyouc,dqn,8,ai,1
sepyouc,dqn,9,ai,1
sepyouc,dqn,0,ai,1
sepyouc,dqn,1,ai,1
sepyouc,dqn,2,ai,1
sepyouc,dqn,3,ai,1
sepyouc,dqn,4,ai,1
sepyouc,dqn,5,ai,1
sepyouc,dqn,6,ai,1
sepyouc,dqn,7,ai,1
sepyouc,dqn,8,ai,1
sepyouc,dqn,9,ai,1
aufrucr,ppo,0,human,4
aufrucr,ppo,1,human,1
aufrucr,ppo,2,human,3
aufrucr,ppo,3,human,1
aufrucr,ppo,4,human,3
aufrucr,ppo,5,human,2
aufrucr,ppo,6,human,2
aufrucr,ppo,7,human,4
aufrucr,ppo,8,human,2
aufrucr,ppo,9,human,3
aufrucr,ppo,0,human,4
aufrucr,ppo,1,human,3
aufrucr,ppo,2,human,4
aufrucr,ppo,3,human,1
aufrucr,ppo,4,human,4
aufrucr,ppo,5,human,4
aufrucr,ppo,6,human,1
aufrucr,ppo,7,human,2
aufrucr,ppo,8,human,4
aufrucr,ppo,9,human,3
aufrucr,ppo,0,human,1
aufrucr,ppo,1,human,3
aufrucr,ppo,2,human,4
aufrucr,ppo,3,human,1
aufrucr,ppo,4,human,1
aufrucr,ppo,5,human,2
aufrucr,ppo,6,human,1
aufrucr,ppo,7,human,3
aufrucr,ppo,8,human,3
aufrucr,ppo,9,human,1
mdk,dqn,0,ai,2
mdk,dqn,1,ai,2
mdk,dqn,2,ai,4
mdk,dqn,3,ai,4
mdk,dqn,4,ai,4
mdk,dqn,5,ai,4
mdk,dqn,6,ai,4
mdk,dqn,7,ai,4
mdk,dqn,8,ai,4
mdk,dqn,9,ai,4
mdk,dqn,0,ai,2
mdk,dqn,1,ai,2
mdk,dqn,2,ai,4
mdk,dqn,3,ai,4
mdk,dqn,4,ai,4
mdk,dqn,5,ai,4
mdk,dqn,6,ai,4
mdk,dqn,7,ai,4
mdk,dqn,8,ai,4
mdk,dqn,9,ai,4
mdk,dqn,0,ai,2
mdk,dqn,1,ai,2
mdk,dqn,2,ai,4
mdk,dqn,3,ai,4
mdk,dqn,4,ai,4
mdk,dqn,5,ai,4
mdk,dqn,6,ai,4
mdk,dqn,7,ai,4
mdk,dqn,8,ai,4
mdk,dqn,9,ai,4
oetbjtom,ppo,0,human,3
oetbjtom,ppo,1,human,2
oetbjtom,ppo,2,human,2
oetbjtom,ppo,3,human,1
oetbjtom,ppo,4,human,2
oetbjtom,ppo,5,human,2
oetbjtom,ppo,6,human,4
oetbjtom,ppo,7,human,3
oetbjtom,ppo,8,human,3
oetbjtom,ppo,9,human,2
oetbjtom,ppo,0,human,2
oetbjtom,ppo,1,human,2
oetbjtom,ppo,2,human,4
oetbjtom,ppo,3,human,4
oetbjtom,ppo,4,human,1
oetbjtom,ppo,5,human,3
oetbjtom,ppo,6,human,2
oetbjtom,ppo,7,human,2
oetbjtom,ppo,8,human,1
oetbjtom,ppo,9,human,3
oetbjtom,ppo,0,human,3
oetbjtom,ppo,1,human,1
oetbjtom,ppo,2,human,3
oetbjtom,ppo,3,human,1
oetbjtom,ppo,4,human,3
oetbjtom,ppo,5,human,4
oetbjtom,ppo,6,human,4
oetbjtom,ppo,7,human,4
oetbjtom,ppo,8,human,4
oetbjtom,ppo,9,human,2
oollximr,dqn,0,ai,1
oollximr,dqn,1,ai,2
oollximr,dqn,2,ai,3
oollximr,dqn,3,ai,4
oollximr,dqn,4,ai,3
oollximr,dqn,5,ai,4
oollximr,dqn,6,ai,3
oollximr,dqn,7,ai,4
oollximr,dqn,8,ai,3
oollximr,dqn,9,ai,4
oollximr,dqn,0,ai,1
oollximr,dqn,1,ai,2
oollximr,dqn,2,ai,3
oollximr,dqn,3,ai,3
oollximr,dqn,4,ai,4
oollximr,dqn,5,ai,3
oollximr,dqn,6,ai,4
oollximr,dqn,7,ai,3
oollximr,dqn,8,ai,4
oollximr,dqn,9,ai,4
oollximr,dqn,0,ai,2
oollximr,dqn,1,ai,1
oollximr,dqn,2,ai,2
oollximr,dqn,3,ai,4
oollximr,dqn,4,ai,3
oollximr,dqn,5,ai,3
oollximr,dqn,6,ai,4
oollximr,dqn,7,ai,4
oollximr,dqn,8,ai,3
oollximr,dqn,9,ai,4
eazqddv,dqn,0,ai,2
eazqddv,dqn,1,ai,2
eazqddv,dqn,2,ai,4
eazqddv,dqn,3,ai,4
eazqddv,dqn,4,ai,4
eazqddv,dqn,5,ai,4
eazqddv,dqn,6,ai,4
eazqddv,dqn,7,ai,4
eazqddv,dqn,8,ai,4
eazqddv,dqn,9,ai,4
eazqddv,dqn,0,ai,2
eazqddv,dqn,1,ai,2
eazqddv,dqn,2,ai,4
eazqddv,dqn,3,ai,4
eazqddv,dqn,4,ai,4
eazqddv,dqn,5,ai,4
eazqddv,dqn,6,ai,4
eazqddv,dqn,7,ai,4
eazqddv,dqn,8,ai,4
eazqddv,dqn,9,ai,4
eazqddv,dqn,0,ai,2
eazqddv,dqn,1,ai,2
eazqddv,dqn,2,ai,4
eazqddv,dqn,3,ai,4
eazqddv,dqn,4,ai,4
eazqddv,dqn,5,ai,4
eazqddv,dqn,6,ai,4
eazqddv,dqn,7,ai,4
eazqddv,dqn,8,ai,4
eazqddv,dqn,9,ai,4
sdsthstf,dqn,0,ai,1
sdsthstf,dqn,1,ai,1
sdsthstf,dqn,2,ai,1
sdsthstf,dqn,3,ai,2
sdsthstf,dqn,4,ai,3
sdsthstf,dqn,5,ai,3
sdsthstf,dqn,6,ai,4
sdsthstf,dqn,7,ai,4
sdsthstf,dqn,8,ai,4
sdsthstf,dqn,9,ai,4
sdsthstf,dqn,0,ai,2
sdsthstf,dqn,1,ai,1
sdsthstf,dqn,2,ai,1
sdsthstf,dqn,3,ai,1
sdsthstf,dqn,4,ai,1
sdsthstf,dqn,5,ai,1
sdsthstf,dqn,6,ai,1
sdsthstf,dqn,7,ai,1
sdsthstf,dqn,8,ai,1
sdsthstf,dqn,9,ai,2
sdsthstf,dqn,0,ai,2
sdsthstf,dqn,1,ai,1
sdsthstf,dqn,2,ai,1
sdsthstf,dqn,3,ai,1
sdsthstf,dqn,4,ai,1
sdsthstf,dqn,5,ai,1
sdsthstf,dqn,6,ai,1
sdsthstf,dqn,7,ai,1
sdsthstf,dqn,8,ai,2
sdsthstf,dqn,9,ai,3
tvsmuxho,dqn,0,ai,2
tvsmuxho,dqn,1,ai,2
tvsmuxho,dqn,2,ai,4
tvsmuxho,dqn,3,ai,4
tvsmuxho,dqn,4,ai,3
tvsmuxho,dqn,5,ai,4
tvsmuxho,dqn,6,ai,4
tvsmuxho,dqn,7,ai,4
tvsmuxho,dqn,8,ai,4
tvsmuxho,dqn,9,ai,4
tvsmuxho,dqn,0,ai,1
tvsmuxho,dqn,1,ai,1
tvsmuxho,dqn,2,ai,1
tvsmuxho,dqn,3,ai,1
tvsmuxho,dqn,4,ai,1
tvsmuxho,dqn,5,ai,1
tvsmuxho,dqn,6,ai,1
tvsmuxho,dqn,7,ai,1
tvsmuxho,dqn,8,ai,2
tvsmuxho,dqn,9,ai,4
tvsmuxho,dqn,0,ai,1
tvsmuxho,dqn,1,ai,1
tvsmuxho,dqn,2,ai,1
tvsmuxho,dqn,3,ai,1
tvsmuxho,dqn,4,ai,1
tvsmuxho,dqn,5,ai,1
tvsmuxho,dqn,6,ai,1
tvsmuxho,dqn,7,ai,1
tvsmuxho,dqn,8,ai,1
tvsmuxho,dqn,9,ai,2
ueejtzma,dqn,0,ai,1
ueejtzma,dqn,1,ai,1
ueejtzma,dqn,2,ai,1
ueejtzma,dqn,3,ai,2
ueejtzma,dqn,4,ai,4
ueejtzma,dqn,5,ai,4
ueejtzma,dqn,6,ai,3
ueejtzma,dqn,7,ai,4
ueejtzma,dqn,8,ai,4
ueejtzma,dqn,9,ai,4
ueejtzma,dqn,0,ai,1
ueejtzma,dqn,1,ai,1
ueejtzma,dqn,2,ai,1
ueejtzma,dqn,3,ai,1
ueejtzma,dqn,4,ai,1
ueejtzma,dqn,5,ai,1
ueejtzma,dqn,6,ai,1
ueejtzma,dqn,7,ai,2
ueejtzma,dqn,8,ai,4
ueejtzma,dqn,9,ai,4
ueejtzma,dqn,0,ai,1
ueejtzma,dqn,1,ai,1
ueejtzma,dqn,2,ai,1
ueejtzma,dqn,3,ai,1
ueejtzma,dqn,4,ai,1
ueejtzma,dqn,5,ai,1
ueejtzma,dqn,6,ai,1
ueejtzma,dqn,7,ai,1
ueejtzma,dqn,8,ai,2
ueejtzma,dqn,9,ai,4
cwzxpjey,dqn,0,ai,1
cwzxpjey,dqn,1,ai,2
cwzxpjey,dqn,2,ai,3
cwzxpjey,dqn,3,ai,4
cwzxpjey,dqn,4,ai,3
cwzxpjey,dqn,5,ai,3
cwzxpjey,dqn,6,ai,4
cwzxpjey,dqn,7,ai,3
cwzxpjey,dqn,8,ai,3
cwzxpjey,dqn,9,ai,4
cwzxpjey,dqn,0,ai,1
cwzxpjey,dqn,1,ai,1
cwzxpjey,dqn,2,ai,2
cwzxpjey,dqn,3,ai,3
cwzxpjey,dqn,4,ai,4
cwzxpjey,dqn,5,ai,3
cwzxpjey,dqn,6,ai,4
cwzxpjey,dqn,7,ai,3
cwzxpjey,dqn,8,ai,4
cwzxpjey,dqn,9,ai,3
cwzxpjey,dqn,0,ai,1
cwzxpjey,dqn,1,ai,2
cwzxpjey,dqn,2,ai,3
cwzxpjey,dqn,3,ai,4
cwzxpjey,dqn,4,ai,3
cwzxpjey,dqn,5,ai,4
cwzxpjey,dqn,6,ai,3
cwzxpjey,dqn,7,ai,3
cwzxpjey,dqn,8,ai,4
cwzxpjey,dqn,9,ai,3
zdzijfrm,ppo,0,human,4
zdzijfrm,ppo,1,human,4
zdzijfrm,ppo,2,human,1
zdzijfrm,ppo,3,human,2
zdzijfrm,ppo,4,human,3
zdzijfrm,ppo,5,human,3
zdzijfrm,ppo,6,human,1
zdzijfrm,ppo,7,human,2
zdzijfrm,ppo,8,human,1
zdzijfrm,ppo,9,human,1
zdzijfrm,ppo,0,human,2
zdzijfrm,ppo,1,human,3
zdzijfrm,ppo,2,human,3
zdzijfrm,ppo,3,human,3
zdzijfrm,ppo,4,human,1
zdzijfrm,ppo,5,human,4
zdzijfrm,ppo,6,human,2
zdzijfrm,ppo,7,human,3
zdzijfrm,ppo,8,human,3
zdzijfrm,ppo,9,human,2
zdzijfrm,ppo,0,human,1
zdzijfrm,ppo,1,human,2
zdzijfrm,ppo,2,human,1
zdzijfrm,ppo,3,human,4
zdzijfrm,ppo,4,human,1
zdzijfrm,ppo,5,human,3
zdzijfrm,ppo,6,human,2
zdzijfrm,ppo,7,human,2
zdzijfrm,ppo,8,human,3
zdzijfrm,ppo,9,human,2
tjkfrlts,dqn,0,ai,1
tjkfrlts,dqn,1,ai,1
tjkfrlts,dqn,2,ai,1
tjkfrlts,dqn,3,ai,1
tjkfrlts,dqn,4,ai,1
tjkfrlts,dqn,5,ai,1
tjkfrlts,dqn,6,ai,1
tjkfrlts,dqn,7,ai,1
tjkfrlts,dqn,8,ai,1
tjkfrlts,dqn,9,ai,1
tjkfrlts,dqn,0,ai,1
tjkfrlts,dqn,1,ai,1
tjkfrlts,dqn,2,ai,1
tjkfrlts,dqn,3,ai,1
tjkfrlts,dqn,4,ai,1
tjkfrlts,dqn,5,ai,1
tjkfrlts,dqn,6,ai,1
tjkfrlts,dqn,7,ai,1
tjkfrlts,dqn,8,ai,1
tjkfrlts,dqn,9,ai,2
tjkfrlts,dqn,0,ai,1
tjkfrlts,dqn,1,ai,2
tjkfrlts,dqn,2,ai,4
tjkfrlts,dqn,3,ai,4
tjkfrlts,dqn,4,ai,4
tjkfrlts,dqn,5,ai,4
tjkfrlts,dqn,6,ai,4
tjkfrlts,dqn,7,ai,4
tjkfrlts,dqn,8,ai,4
tjkfrlts,dqn,9,ai,4
ltpjfnyb,ppo,0,human,2
ltpjfnyb,ppo,1,human,3
ltpjfnyb,ppo,2,human,2
ltpjfnyb,ppo,3,human,2
ltpjfnyb,ppo,4,human,4
ltpjfnyb,ppo,5,human,2
ltpjfnyb,ppo,6,human,2
ltpjfnyb,ppo,7,human,2
ltpjfnyb,ppo,8,human,4
ltpjfnyb,ppo,9,human,2
ltpjfnyb,ppo,0,human,4
ltpjfnyb,ppo,1,human,2
ltpjfnyb,ppo,2,human,2
ltpjfnyb,ppo,3,human,2
ltpjfnyb,ppo,4,human,4
ltpjfnyb,ppo,5,human,4
ltpjfnyb,ppo,6,human,2
ltpjfnyb,ppo,7,human,2
ltpjfnyb,ppo,8,human,4
ltpjfnyb,ppo,9,human,4
ltpjfnyb,ppo,0,human,4
ltpjfnyb,ppo,1,human,4
ltpjfnyb,ppo,2,human,2
ltpjfnyb,ppo,3,human,4
ltpjfnyb,ppo,4,human,4
ltpjfnyb,ppo,5,human,2
ltpjfnyb,ppo,6,human,4
ltpjfnyb,ppo,7,human,2
ltpjfnyb,ppo,8,human,2
ltpjfnyb,ppo,9,human,2
hbfbjxmo,ppo,0,human,1
hbfbjxmo,ppo,1,human,3
hbfbjxmo,ppo,2,human,1
hbfbjxmo,ppo,3,human,2
hbfbjxmo,ppo,4,human,1
hbfbjxmo,ppo,5,human,3
hbfbjxmo,ppo,6,human,3
hbfbjxmo,ppo,7,human,3
hbfbjxmo,ppo,8,human,3
hbfbjxmo,ppo,9,human,3
hbfbjxmo,ppo,0,human,4
hbfbjxmo,ppo,1,human,1
hbfbjxmo,ppo,2,human,2
hbfbjxmo,ppo,3,human,2
hbfbjxmo,ppo,4,human,2
hbfbjxmo,ppo,5,human,2
hbfbjxmo,ppo,6,human,4
hbfbjxmo,ppo,7,human,2
hbfbjxmo,ppo,8,human,2
hbfbjxmo,ppo,9,human,4
hbfbjxmo,ppo,0,human,4
hbfbjxmo,ppo,1,human,3
hbfbjxmo,ppo,2,human,3
hbfbjxmo,ppo,3,human,4
hbfbjxmo,ppo,4,human,4
hbfbjxmo,ppo,5,human,4
hbfbjxmo,ppo,6,human,4
hbfbjxmo,ppo,7,human,1
hbfbjxmo,ppo,8,human,1
hbfbjxmo,ppo,9,human,1
wcqklwz,dqn,0,ai,2
wcqklwz,dqn,1,ai,1
wcqklwz,dqn,2,ai,2
wcqklwz,dqn,3,ai,3
wcqklwz,dqn,4,ai,3
wcqklwz,dqn,5,ai,4
wcqklwz,dqn,6,ai,4
wcqklwz,dqn,7,ai,3
wcqklwz,dqn,8,ai,4
wcqklwz,dqn,9,ai,4
wcqklwz,dqn,0,ai,2
wcqklwz,dqn,1,ai,2
wcqklwz,dqn,2,ai,4
wcqklwz,dqn,3,ai,3
wcqklwz,dqn,4,ai,4
wcqklwz,dqn,5,ai,4
wcqklwz,dqn,6,ai,3
wcqklwz,dqn,7,ai,4
wcqklwz,dqn,8,ai,4
wcqklwz,dqn,9,ai,4
wcqklwz,dqn,0,ai,2
wcqklwz,dqn,1,ai,2
wcqklwz,dqn,2,ai,4
wcqklwz,dqn,3,ai,4
wcqklwz,dqn,4,ai,3
wcqklwz,dqn,5,ai,4
wcqklwz,dqn,6,ai,4
wcqklwz,dqn,7,ai,4
wcqklwz,dqn,8,ai,4
wcqklwz,dqn,9,ai,4
qvkzelm,dqn,0,ai,2
qvkzelm,dqn,1,ai,1
qvkzelm,dqn,2,ai,1
qvkzelm,dqn,3,ai,1
qvkzelm,dqn,4,ai,2
qvkzelm,dqn,5,ai,4
qvkzelm,dqn,6,ai,3
qvkzelm,dqn,7,ai,4
qvkzelm,dqn,8,ai,3
qvkzelm,dqn,9,ai,3
qvkzelm,dqn,0,ai,1
qvkzelm,dqn,1,ai,1
qvkzelm,dqn,2,ai,1
qvkzelm,dqn,3,ai,1
qvkzelm,dqn,4,ai,2
qvkzelm,dqn,5,ai,3
qvkzelm,dqn,6,ai,3
qvkzelm,dqn,7,ai,4
qvkzelm,dqn,8,ai,4
qvkzelm,dqn,9,ai,4
qvkzelm,dqn,0,ai,2
qvkzelm,dqn,1,ai,2
qvkzelm,dqn,2,ai,4
qvkzelm,dqn,3,ai,4
qvkzelm,dqn,4,ai,4
qvkzelm,dqn,5,ai,4
qvkzelm,dqn,6,ai,4
qvkzelm,dqn,7,ai,4
qvkzelm,dqn,8,ai,4
qvkzelm,dqn,9,ai,4
ghpfmdbu,ppo,0,human,3
ghpfmdbu,ppo,1,human,4
ghpfmdbu,ppo,2,human,3
ghpfmdbu,ppo,3,human,3
ghpfmdbu,ppo,4,human,1
ghpfmdbu,ppo,5,human,3
ghpfmdbu,ppo,6,human,3
ghpfmdbu,ppo,7,human,2
ghpfmdbu,ppo,8,human,1
ghpfmdbu,ppo,9,human,2
ghpfmdbu,ppo,0,human,2
ghpfmdbu,ppo,1,human,3
ghpfmdbu,ppo,2,human,3
ghpfmdbu,ppo,3,human,3
ghpfmdbu,ppo,4,human,3
ghpfmdbu,ppo,5,human,4
ghpfmdbu,ppo,6,human,4
ghpfmdbu,ppo,7,human,3
ghpfmdbu,ppo,8,human,1
ghpfmdbu,ppo,9,human,1
ghpfmdbu,ppo,0,human,3
ghpfmdbu,ppo,1,human,3
ghpfmdbu,ppo,2,human,3
ghpfmdbu,ppo,3,human,4
ghpfmdbu,ppo,4,human,4
ghpfmdbu,ppo,5,human,3
ghpfmdbu,ppo,6,human,2
ghpfmdbu,ppo,7,human,1
ghpfmdbu,ppo,8,human,1
ghpfmdbu,ppo,9,human,4
ghpfmdbu,ppo,0,human,3
ghpfmdbu,ppo,1,human,4
ghpfmdbu,ppo,2,human,3
ghpfmdbu,ppo,3,human,3
ghpfmdbu,ppo,4,human,1
ghpfmdbu,ppo,5,human,3
ghpfmdbu,ppo,6,human,3
ghpfmdbu,ppo,7,human,2
ghpfmdbu,ppo,8,human,1
ghpfmdbu,ppo,9,human,2
ghpfmdbu,ppo,0,human,2
ghpfmdbu,ppo,1,human,3
ghpfmdbu,ppo,2,human,3
ghpfmdbu,ppo,3,human,3
ghpfmdbu,ppo,4,human,3
ghpfmdbu,ppo,5,human,4
ghpfmdbu,ppo,6,human,4
ghpfmdbu,ppo,7,human,3
ghpfmdbu,ppo,8,human,1
ghpfmdbu,ppo,9,human,1
ghpfmdbu,ppo,0,human,3
ghpfmdbu,ppo,1,human,3
ghpfmdbu,ppo,2,human,3
ghpfmdbu,ppo,3,human,4
ghpfmdbu,ppo,4,human,4
ghpfmdbu,ppo,5,human,3
ghpfmdbu,ppo,6,human,2
ghpfmdbu,ppo,7,human,1
ghpfmdbu,ppo,8,human,1
ghpfmdbu,ppo,9,human,2
gdcajjcd,dqn,0,ai,1
gdcajjcd,dqn,1,ai,1
gdcajjcd,dqn,2,ai,1
gdcajjcd,dqn,3,ai,1
gdcajjcd,dqn,4,ai,1
gdcajjcd,dqn,5,ai,1
gdcajjcd,dqn,6,ai,1
gdcajjcd,dqn,7,ai,1
gdcajjcd,dqn,8,ai,1
gdcajjcd,dqn,9,ai,1
gdcajjcd,dqn,0,ai,1
gdcajjcd,dqn,1,ai,1
gdcajjcd,dqn,2,ai,1
gdcajjcd,dqn,3,ai,1
gdcajjcd,dqn,4,ai,1
gdcajjcd,dqn,5,ai,1
gdcajjcd,dqn,6,ai,1
gdcajjcd,dqn,7,ai,1
gdcajjcd,dqn,8,ai,1
gdcajjcd,dqn,9,ai,1
gdcajjcd,dqn,0,ai,1
gdcajjcd,dqn,1,ai,1
gdcajjcd,dqn,2,ai,1
gdcajjcd,dqn,3,ai,1
gdcajjcd,dqn,4,ai,1
gdcajjcd,dqn,5,ai,1
gdcajjcd,dqn,6,ai,1
gdcajjcd,dqn,7,ai,1
gdcajjcd,dqn,8,ai,1
gdcajjcd,dqn,9,ai,1
gdcajjcd,dqn,0,ai,1
gdcajjcd,dqn,1,ai,1
gdcajjcd,dqn,2,ai,1
gdcajjcd,dqn,3,ai,1
gdcajjcd,dqn,4,ai,1
gdcajjcd,dqn,5,ai,1
gdcajjcd,dqn,6,ai,1
gdcajjcd,dqn,7,ai,1
gdcajjcd,dqn,8,ai,1
gdcajjcd,dqn,9,ai,1
gdcajjcd,dqn,0,ai,1
gdcajjcd,dqn,1,ai,1
gdcajjcd,dqn,2,ai,1
gdcajjcd,dqn,3,ai,1
gdcajjcd,dqn,4,ai,1
gdcajjcd,dqn,5,ai,1
gdcajjcd,dqn,6,ai,1
gdcajjcd,dqn,7,ai,1
gdcajjcd,dqn,8,ai,1
gdcajjcd,dqn,9,ai,1
gdcajjcd,dqn,0,ai,1
gdcajjcd,dqn,1,ai,1
gdcajjcd,dqn,2,ai,1
gdcajjcd,dqn,3,ai,1
gdcajjcd,dqn,4,ai,1
gdcajjcd,dqn,5,ai,1
gdcajjcd,dqn,6,ai,1
gdcajjcd,dqn,7,ai,1
gdcajjcd,dqn,8,ai,1
gdcajjcd,dqn,9,ai,1
sacln,dqn,0,ai,1
sacln,dqn,1,ai,1
sacln,dqn,2,ai,1
sacln,dqn,3,ai,1
sacln,dqn,4,ai,1
sacln,dqn,5,ai,1
sacln,dqn,6,ai,1
sacln,dqn,7,ai,1
sacln,dqn,8,ai,1
sacln,dqn,9,ai,1
sacln,dqn,0,ai,1
sacln,dqn,1,ai,1
sacln,dqn,2,ai,1
sacln,dqn,3,ai,1
sacln,dqn,4,ai,1
sacln,dqn,5,ai,1
sacln,dqn,6,ai,1
sacln,dqn,7,ai,1
sacln,dqn,8,ai,1
sacln,dqn,9,ai,1
sacln,dqn,0,ai,1
sacln,dqn,1,ai,1
sacln,dqn,2,ai,1
sacln,dqn,3,ai,1
sacln,dqn,4,ai,1
sacln,dqn,5,ai,1
sacln,dqn,6,ai,1
sacln,dqn,7,ai,1
sacln,dqn,8,ai,1
sacln,dqn,9,ai,1
damnvt,dqn,0,ai,1
damnvt,dqn,1,ai,1
damnvt,dqn,2,ai,1
damnvt,dqn,3,ai,1
damnvt,dqn,4,ai,1
damnvt,dqn,5,ai,1
damnvt,dqn,6,ai,1
damnvt,dqn,7,ai,1
damnvt,dqn,8,ai,1
damnvt,dqn,9,ai,1
damnvt,dqn,0,ai,1
damnvt,dqn,1,ai,1
damnvt,dqn,2,ai,1
damnvt,dqn,3,ai,1
damnvt,dqn,4,ai,1
damnvt,dqn,5,ai,1
damnvt,dqn,6,ai,1
damnvt,dqn,7,ai,1
damnvt,dqn,8,ai,1
damnvt,dqn,9,ai,1
damnvt,dqn,0,ai,1
damnvt,dqn,1,ai,1
damnvt,dqn,2,ai,1
damnvt,dqn,3,ai,1
damnvt,dqn,4,ai,1
damnvt,dqn,5,ai,1
damnvt,dqn,6,ai,1
damnvt,dqn,7,ai,1
damnvt,dqn,8,ai,1
damnvt,dqn,9,ai,1
gpgxvnrm,dqn,0,ai,1
gpgxvnrm,dqn,1,ai,1
gpgxvnrm,dqn,2,ai,1
gpgxvnrm,dqn,3,ai,1
gpgxvnrm,dqn,4,ai,1
gpgxvnrm,dqn,5,ai,1
gpgxvnrm,dqn,6,ai,1
gpgxvnrm,dqn,7,ai,1
gpgxvnrm,dqn,8,ai,1
gpgxvnrm,dqn,9,ai,1
gpgxvnrm,dqn,0,ai,1
gpgxvnrm,dqn,1,ai,1
gpgxvnrm,dqn,2,ai,1
gpgxvnrm,dqn,3,ai,1
gpgxvnrm,dqn,4,ai,1
gpgxvnrm,dqn,5,ai,1
gpgxvnrm,dqn,6,ai,1
gpgxvnrm,dqn,7,ai,1
gpgxvnrm,dqn,8,ai,1
gpgxvnrm,dqn,9,ai,1
gpgxvnrm,dqn,0,ai,1
gpgxvnrm,dqn,1,ai,1
gpgxvnrm,dqn,2,ai,1
gpgxvnrm,dqn,3,ai,1
gpgxvnrm,dqn,4,ai,1
gpgxvnrm,dqn,5,ai,1
gpgxvnrm,dqn,6,ai,1
gpgxvnrm,dqn,7,ai,1
gpgxvnrm,dqn,8,ai,1
gpgxvnrm,dqn,9,ai,1
orzgimfm,dqn,0,ai,1
orzgimfm,dqn,1,ai,2
orzgimfm,dqn,2,ai,3
orzgimfm,dqn,3,ai,3
orzgimfm,dqn,4,ai,4
orzgimfm,dqn,5,ai,3
orzgimfm,dqn,6,ai,4
orzgimfm,dqn,7,ai,3
orzgimfm,dqn,8,ai,4
orzgimfm,dqn,9,ai,3
orzgimfm,dqn,0,ai,2
orzgimfm,dqn,1,ai,1
orzgimfm,dqn,2,ai,2
orzgimfm,dqn,3,ai,3
orzgimfm,dqn,4,ai,4
orzgimfm,dqn,5,ai,3
orzgimfm,dqn,6,ai,4
orzgimfm,dqn,7,ai,3
orzgimfm,dqn,8,ai,4
orzgimfm,dqn,9,ai,3
orzgimfm,dqn,0,ai,2
orzgimfm,dqn,1,ai,2
orzgimfm,dqn,2,ai,3
orzgimfm,dqn,3,ai,4
orzgimfm,dqn,4,ai,3
orzgimfm,dqn,5,ai,4
orzgimfm,dqn,6,ai,3
orzgimfm,dqn,7,ai,4
orzgimfm,dqn,8,ai,3
orzgimfm,dqn,9,ai,4
yrjxc,ppo,0,human,4
yrjxc,ppo,1,human,3
yrjxc,ppo,2,human,2
yrjxc,ppo,3,human,2
yrjxc,ppo,4,human,4
yrjxc,ppo,5,human,3
yrjxc,ppo,6,human,4
yrjxc,ppo,7,human,4
yrjxc,ppo,8,human,2
yrjxc,ppo,9,human,2
yrjxc,ppo,0,human,3
yrjxc,ppo,1,human,3
yrjxc,ppo,2,human,1
yrjxc,ppo,3,human,1
yrjxc,ppo,4,human,2
yrjxc,ppo,5,human,4
yrjxc,ppo,6,human,4
yrjxc,ppo,7,human,4
yrjxc,ppo,8,human,2
yrjxc,ppo,9,human,2
yrjxc,ppo,0,human,4
yrjxc,ppo,1,human,4
yrjxc,ppo,2,human,2
yrjxc,ppo,3,human,4
yrjxc,ppo,4,human,4
yrjxc,ppo,5,human,4
yrjxc,ppo,6,human,4
yrjxc,ppo,7,human,2
yrjxc,ppo,8,human,2
yrjxc,ppo,9,human,2
hirwalc,ppo,0,human,2
